@relation sheep_weight

@attribute Eucl_A_B real
@attribute Eucl_A_C real
@attribute Eucl_A_D real
@attribute Eucl_B_C real
@attribute Eucl_B_D real
@attribute Eucl_C_D real
@attribute EquivalentDiameter real
@attribute AspectRatio real
@attribute Extent real
@attribute Solidity real
@attribute Area real
@attribute Perimeter real
@attribute K_0_19 real
@attribute K_20_39 real
@attribute K_40_59 real
@attribute K_60_79 real
@attribute K_80_99 real
@attribute K_100_119 real
@attribute K_120_139 real
@attribute K_140_159 real
@attribute K_160_180 real
@attribute Hu_0 real
@attribute Hu_1 real
@attribute Hu_2 real
@attribute Hu_3 real
@attribute Hu_4 real
@attribute Hu_5 real
@attribute Hu_6 real
@attribute Major_axis real
@attribute Minor_axis real
@attribute Weight real
@data
927.5861146006877,700.8031107236897,244.07580789582568,257.2877766237642,789.7879462235417,606.8970258618838,529.2832050157268,2.1408114558472553,0.5854093331524067,0.8204021059853536,220022.0,2776.0226323604584,0,0,35,86,109,228,327,1007,2871,0.0011222105202566054,7.911926861289121e-07,8.539924766277666e-11,3.521978651331132e-11,1.8643179839089145e-21,2.3618590632315428e-14,5.051965486649181e-22,952.8373469684285,324.08155529025714,42.3
848.1945531539329,712.261188048317,335.882419903156,206.51876428063383,664.1513381752686,606.2021115106743,519.988781435543,1.7030927835051546,0.5300978507775642,0.8385256873452659,212362.5,2527.103804707527,0,0,0,66,193,305,359,850,2353,0.0009300396892437987,3.6347418527255667e-07,1.232958981591998e-10,2.3612989709676792e-11,8.056474129628549e-22,2.4816258265119253e-15,9.87037290508208e-22,816.8199599229631,377.3461534663468,42.3
849.9894116987575,804.2717202537958,399.88123236781195,302.49793387724156,532.4593881226999,620.8155925876862,533.8956763434851,1.7171717171717171,0.5320819964349376,0.8173324936337998,223873.5,2713.176960349083,0,42,14,64,127,340,436,906,2442,0.0009904372787429981,5.030886873140426e-07,6.931939080358849e-11,2.090182573374677e-11,6.766423872488521e-22,7.465846969515499e-15,4.1852176212946467e-22,883.3568265981836,359.26572355367273,42.3
889.7864912438264,739.7546890692887,376.62979170532964,305.6550343115585,576.584772605035,544.1001746002293,510.66481899082527,2.3844086021505375,0.6207192299766036,0.8275804942895875,204815.0,2528.625663757324,0,0,0,44,142,244,260,680,2789,0.0010576733067543974,6.632643912043281e-07,1.0098357678593452e-10,4.8363563120306644e-11,3.336231011545484e-21,3.48473345451372e-14,5.415088244468312e-22,886.7768196523419,319.66095278559044,42.3
857.0373387431845,644.4967028620084,373.27335827781764,290.5047331800293,598.3243267660107,505.69259436934607,503.88415741589677,2.1721518987341772,0.5883921985187808,0.8538501227817397,199412.0,2417.7728514671326,0,0,30,83,132,178,230,728,2605,0.0009415088772409386,4.3737840261625405e-07,7.714640733897917e-11,1.739110955281319e-11,5.128918124039001e-22,5.4653125051957606e-15,3.7779422171722707e-22,809.6143579906843,338.4827052261049,42.3
849.8476334026,781.7224571419193,231.70886905770354,183.8069639594757,677.786101952526,651.8443065640752,509.5372267325167,2.178756476683938,0.6281428474613864,0.8513943457910756,203911.5,2475.6723462343216,0,0,22,89,109,243,351,603,2725,0.0009818405759015013,5.364836456354433e-07,4.5063696269304034e-11,2.3214494709288608e-11,7.488288255005316e-22,1.6438617096965016e-14,-5.503368400615036e-23,846.6865026407568,322.9386302766094,42.3
874.2734126118671,782.2135258354972,310.5752726795873,129.24395537122808,646.6969924160774,587.8307579567439,517.8799417253204,1.925233644859813,0.5972787746121042,0.8993115667460054,210643.5,2334.216502547264,0,0,26,38,86,173,326,779,2416,0.0009602803321017978,5.057583421094635e-07,2.800178789890904e-11,7.944669384359494e-12,1.128579168881635e-22,4.4806720830775135e-15,3.6119002161299777e-23,849.5220534504335,327.9645532933541,42.3
938.3869138047482,776.2840974797822,402.9516099980245,316.8106690122667,592.8811010649606,549.4260641797038,517.6992059375262,2.417525773195876,0.5783760688457565,0.7942694674721436,210496.5,2659.9810022115707,0,0,0,56,130,176,265,748,3066,0.00115841974064024,8.595731172489334e-07,1.7218104086071932e-10,8.953344562829338e-11,1.0988401975030191e-20,7.312867014427829e-14,1.6831635537215384e-21,948.9310757786744,316.0100139174039,42.3
936.3359439859179,610.7086048190249,253.8227728159946,418.1506905411015,762.089889711181,534.3753362572041,512.878433086037,2.369620253164557,0.5587863788813155,0.7699570847441204,206594.5,2699.353585600853,0,0,0,52,203,199,326,541,3011,0.0012100124812195997,9.600980981238995e-07,1.5598066687106572e-10,8.138617640396693e-11,8.998452966446362e-21,6.589245163852353e-14,1.7645547912744464e-21,963.4198035906719,312.34073581596465,32.5
986.9493401385909,47.75981574503821,855.1257217509013,949.7052174227538,219.4196891803468,824.4737715658395,531.7539951277561,2.15632183908046,0.5442761561649879,0.7853046011966223,222081.0,2853.988142490387,0,0,17,59,169,257,530,1058,2543,0.0012472995250115391,1.0659069391418963e-06,1.88603843258256e-10,9.582162547352536e-11,1.2765509108084534e-20,9.236836968356096e-14,-1.7256815756587504e-21,1019.0877566155758,312.86709250739005,32.5
